ACS_Code,latitude,longitude,date,river_discharge,river_discharge_mean,river_discharge_max,river_discharge_p75
37356,34.43669045055798,36.06742883433251,2026-07-12,0.2651,0.2462,0.2651,0.2462
37361,34.43507412911701,35.9900410511488,2026-07-06,0.3085,0.2479,0.3085,0.2479
37361,34.43507412911701,35.9900410511488,2026-07-07,0.3085,0.2479,0.3085,0.2479
37361,34.43507412911701,35.9900410511488,2026-07-08,0.3085,0.2479,0.3559,0.2479
37361,34.43507412911701,35.9900410511488,2026-07-09,0.3085,0.2479,0.3322,0.2479
37361,34.43507412911701,35.9900410511488,2026-07-10,0.2966,0.2383,0.3085,0.2383
37361,34.43507412911701,35.9900410511488,2026-07-11,0.2966,0.2383,0.3085,0.2383
37361,34.43507412911701,35.9900410511488,2026-07-12,0.2966,0.2383,0.2966,0.2383
53254,34.39724016906578,36.475960233886205,2026-07-06,0.2667,0.2583,0.2667,0.2583
53254,34.39724016906578,36.475960233886205,2026-07-07,0.2667,0.2583,0.2667,0.2583
53254,34.39724016906578,36.475960233886205,2026-07-08,0.2667,0.2583,0.3077,0.2583
53254,34.39724016906578,36.475960233886205,2026-07-09,0.2667,0.2583,0.2872,0.2583
53254,34.39724016906578,36.475960233886205,2026-07-10,0.2564,0.2484,0.2667,0.2484
53254,34.39724016906578,36.475960233886205,2026-07-11,0.2564,0.2484,0.2667,0.2484
53254,34.39724016906578,36.475960233886205,2026-07-12,0.2564,0.2484,0.2564,0.2484
37343,34.42979877745048,36.03777429761438,2026-07-06,0.2844,0.2539,0.2844,0.2539
37343,34.42979877745048,36.03777429761438,2026-07-07,0.2844,0.2539,0.2844,0.2539
37343,34.42979877745048,36.03777429761438,2026-07-08,0.2844,0.2539,0.3282,0.2539
37343,34.42979877745048,36.03777429761438,2026-07-09,0.2844,0.2539,0.3063,0.2539
37343,34.42979877745048,36.03777429761438,2026-07-10,0.2735,0.2441,0.2844,0.2441
37343,34.42979877745048,36.03777429761438,2026-07-11,0.2735,0.2441,0.2844,0.2441
37343,34.42979877745048,36.03777429761438,2026-07-12,0.2735,0.2441,0.2735,0.2441
33275,34.432852879942715,35.957292089221156,2026-07-06,0.2581,0.2605,0.2581,0.2605
33275,34.432852879942715,35.957292089221156,2026-07-07,0.2581,0.2605,0.2581,0.2605
33275,34.432852879942715,35.957292089221156,2026-07-08,0.2581,0.2605,0.2978,0.2605
33275,34.432852879942715,35.957292089221156,2026-07-09,0.2581,0.2605,0.278,0.2605
33275,34.432852879942715,35.957292089221156,2026-07-10,0.2482,0.2505,0.2581,0.2505
33275,34.432852879942715,35.957292089221156,2026-07-11,0.2482,0.2505,0.2581,0.2505
33275,34.432852879942715,35.957292089221156,2026-07-12,0.2482,0.2505,0.2482,0.2505
54002,34.43892134892215,36.24405509243805,2026-07-06,0.2566,0.2608,0.2566,0.2608
54002,34.43892134892215,36.24405509243805,2026-07-07,0.2566,0.2608,0.2566,0.2608
54002,34.43892134892215,36.24405509243805,2026-07-08,0.2566,0.2608,0.2961,0.2608
54002,34.43892134892215,36.24405509243805,2026-07-09,0.2566,0.2608,0.2764,0.2608
54002,34.43892134892215,36.24405509243805,2026-07-10,0.2468,0.2508,0.2566,0.2508
54002,34.43892134892215,36.24405509243805,2026-07-11,0.2468,0.2508,0.2566,0.2508
54002,34.43892134892215,36.24405509243805,2026-07-12,0.2468,0.2508,0.2468,0.2508
31146,34.43566855021139,35.84421370731563,2026-07-06,0.2916,0.2521,0.2916,0.2521
31146,34.43566855021139,35.84421370731563,2026-07-07,0.2916,0.2521,0.2916,0.2521
31146,34.43566855021139,35.84421370731563,2026-07-08,0.2916,0.2521,0.3364,0.2521
31146,34.43566855021139,35.84421370731563,2026-07-09,0.2916,0.2521,0.314,0.2521
31146,34.43566855021139,35.84421370731563,2026-07-10,0.2804,0.2424,0.2916,0.2424
31146,34.43566855021139,35.84421370731563,2026-07-11,0.2804,0.2424,0.2916,0.2424
31146,34.43566855021139,35.84421370731563,2026-07-12,0.2804,0.2424,0.2804,0.2424
31141,34.43487144291087,35.84613770738277,2026-07-06,0.3017,0.2496,0.3017,0.2496
31141,34.43487144291087,35.84613770738277,2026-07-07,0.3017,0.2496,0.3017,0.2496
31141,34.43487144291087,35.84613770738277,2026-07-08,0.3017,0.2496,0.3481,0.2496
31141,34.43487144291087,35.84613770738277,2026-07-09,0.3017,0.2496,0.3249,0.2496
31141,34.43487144291087,35.84613770738277,2026-07-10,0.2901,0.24,0.3017,0.24
31141,34.43487144291087,35.84613770738277,2026-07-11,0.2901,0.24,0.3017,0.24
31141,34.43487144291087,35.84613770738277,2026-07-12,0.2901,0.24,0.2901,0.24
31136,34.43608241887097,35.842081700015875,2026-07-06,0.3097,0.2476,0.3097,0.2476
31136,34.43608241887097,35.842081700015875,2026-07-07,0.3097,0.2476,0.3097,0.2476
31136,34.43608241887097,35.842081700015875,2026-07-08,0.3097,0.2476,0.3574,0.2476
31136,34.43608241887097,35.842081700015875,2026-07-09,0.3097,0.2476,0.3336,0.2476
31136,34.43608241887097,35.842081700015875,2026-07-10,0.2978,0.238,0.3097,0.238
31136,34.43608241887097,35.842081700015875,2026-07-11,0.2978,0.238,0.3097,0.238
31136,34.43608241887097,35.842081700015875,2026-07-12,0.2978,0.238,0.2978,0.238
31131,34.43390946695441,35.84308531071605,2026-07-06,0.3115,0.2471,0.3115,0.2471
31131,34.43390946695441,35.84308531071605,2026-07-07,0.3115,0.2471,0.3115,0.2471
31131,34.43390946695441,35.84308531071605,2026-07-08,0.3115,0.2471,0.3594,0.2471
31131,34.43390946695441,35.84308531071605,2026-07-09,0.3115,0.2471,0.3354,0.2471
31131,34.43390946695441,35.84308531071605,2026-07-10,0.2995,0.2376,0.3115,0.2376
31131,34.43390946695441,35.84308531071605,2026-07-11,0.2995,0.2376,0.3115,0.2376
31131,34.43390946695441,35.84308531071605,2026-07-12,0.2995,0.2376,0.2995,0.2376
37357,34.424263664065805,36.073905710920336,2026-07-06,0.2452,0.2637,0.2452,0.2637
37357,34.424263664065805,36.073905710920336,2026-07-07,0.2452,0.2637,0.2452,0.2637
37357,34.424263664065805,36.073905710920336,2026-07-08,0.2452,0.2637,0.2829,0.2637
37357,34.424263664065805,36.073905710920336,2026-07-09,0.2452,0.2637,0.264,0.2637
37357,34.424263664065805,36.073905710920336,2026-07-10,0.2357,0.2536,0.2452,0.2536
37357,34.424263664065805,36.073905710920336,2026-07-11,0.2357,0.2536,0.2452,0.2536
37357,34.424263664065805,36.073905710920336,2026-07-12,0.2357,0.2536,0.2357,0.2536
37344,34.410177720934065,36.14028097787701,2026-07-06,0.2256,0.2686,0.2256,0.2686
37344,34.410177720934065,36.14028097787701,2026-07-07,0.2256,0.2686,0.2256,0.2686
37344,34.410177720934065,36.14028097787701,2026-07-08,0.2256,0.2686,0.2603,0.2686
37344,34.410177720934065,36.14028097787701,2026-07-09,0.2256,0.2686,0.2429,0.2686
37344,34.410177720934065,36.14028097787701,2026-07-10,0.2169,0.2583,0.2256,0.2583
37344,34.410177720934065,36.14028097787701,2026-07-11,0.2169,0.2583,0.2256,0.2583
37344,34.410177720934065,36.14028097787701,2026-07-12,0.2169,0.2583,0.2169,0.2583
53267,34.392460445463,36.51454698819339,2026-07-06,0.2891,0.2527,0.2891,0.2527
53267,34.392460445463,36.51454698819339,2026-07-07,0.2891,0.2527,0.2891,0.2527
53267,34.392460445463,36.51454698819339,2026-07-08,0.2891,0.2527,0.3336,0.2527
53267,34.392460445463,36.51454698819339,2026-07-09,0.2891,0.2527,0.3114,0.2527
53267,34.392460445463,36.51454698819339,2026-07-10,0.278,0.243,0.2891,0.243
53267,34.392460445463,36.51454698819339,2026-07-11,0.278,0.243,0.2891,0.243
53267,34.392460445463,36.51454698819339,2026-07-12,0.278,0.243,0.278,0.243
37001,34.41324943598065,36.04333205904483,2026-07-06,0.3069,0.2483,0.3069,0.2483
37001,34.41324943598065,36.04333205904483,2026-07-07,0.3069,0.2483,0.3069,0.2483
37001,34.41324943598065,36.04333205904483,2026-07-08,0.3069,0.2483,0.3542,0.2483
37001,34.41324943598065,36.04333205904483,2026-07-09,0.3069,0.2483,0.3306,0.2483
37001,34.41324943598065,36.04333205904483,2026-07-10,0.2951,0.2387,0.3069,0.2387
37001,34.41324943598065,36.04333205904483,2026-07-11,0.2951,0.2387,0.3069,0.2387
37001,34.41324943598065,36.04333205904483,2026-07-12,0.2951,0.2387,0.2951,0.2387
37395,34.40369885940829,36.087571439550324,2026-07-06,0.224,0.269,0.224,0.269
37395,34.40369885940829,36.087571439550324,2026-07-07,0.224,0.269,0.224,0.269
37395,34.40369885940829,36.087571439550324,2026-07-08,0.224,0.269,0.2585,0.269
37395,34.40369885940829,36.087571439550324,2026-07-09,0.224,0.269,0.2413,0.269
37395,34.40369885940829,36.087571439550324,2026-07-10,0.2154,0.2586,0.224,0.2586
37395,34.40369885940829,36.087571439550324,2026-07-11,0.2154,0.2586,0.224,0.2586
37395,34.40369885940829,36.087571439550324,2026-07-12,0.2154,0.2586,0.2154,0.2586
54003,34.40988612310588,36.55619084560034,2026-07-06,0.2303,0.2674,0.2303,0.2674
54003,34.40988612310588,36.55619084560034,2026-07-07,0.2303,0.2674,0.2303,0.2674
54003,34.40988612310588,36.55619084560034,2026-07-08,0.2303,0.2674,0.2657,0.2674
54003,34.40988612310588,36.55619084560034,2026-07-09,0.2303,0.2674,0.248,0.2674
54003,34.40988612310588,36.55619084560034,2026-07-10,0.2214,0.2571,0.2303,0.2571
54003,34.40988612310588,36.55619084560034,2026-07-11,0.2214,0.2571,0.2303,0.2571
54003,34.40988612310588,36.55619084560034,2026-07-12,0.2214,0.2571,0.2214,0.2571
37335,34.40266937740465,36.0052611310381,2026-07-06,0.2722,0.257,0.2722,0.257
37335,34.40266937740465,36.0052611310381,2026-07-07,0.2722,0.257,0.2722,0.257
37335,34.40266937740465,36.0052611310381,2026-07-08,0.2722,0.257,0.3141,0.257
37335,34.40266937740465,36.0052611310381,2026-07-09,0.2722,0.257,0.2931,0.257
37335,34.40266937740465,36.0052611310381,2026-07-10,0.2617,0.2471,0.2722,0.2471
37335,34.40266937740465,36.0052611310381,2026-07-11,0.2617,0.2471,0.2722,0.2471
37335,34.40266937740465,36.0052611310381,2026-07-12,0.2617,0.2471,0.2617,0.2471
37327,34.39706562356563,36.01692340626156,2026-07-06,0.3081,0.248,0.3081,0.248
37327,34.39706562356563,36.01692340626156,2026-07-07,0.3081,0.248,0.3081,0.248
37327,34.39706562356563,36.01692340626156,2026-07-08,0.3081,0.248,0.3555,0.248
37327,34.39706562356563,36.01692340626156,2026-07-09,0.3081,0.248,0.3318,0.248
37327,34.39706562356563,36.01692340626156,2026-07-10,0.2963,0.2384,0.3081,0.2384
37327,34.39706562356563,36.01692340626156,2026-07-11,0.2963,0.2384,0.3081,0.2384
37327,34.39706562356563,36.01692340626156,2026-07-12,0.2963,0.2384,0.2963,0.2384
32189,34.38660076371292,35.8619726562732,2026-07-06,0.3044,0.2489,0.3044,0.2489
32189,34.38660076371292,35.8619726562732,2026-07-07,0.3044,0.2489,0.3044,0.2489
32189,34.38660076371292,35.8619726562732,2026-07-08,0.3044,0.2489,0.3512,0.2489
32189,34.38660076371292,35.8619726562732,2026-07-09,0.3044,0.2489,0.3278,0.2489
32189,34.38660076371292,35.8619726562732,2026-07-10,0.2927,0.2393,0.3044,0.2393
32189,34.38660076371292,35.8619726562732,2026-07-11,0.2927,0.2393,0.3044,0.2393
32189,34.38660076371292,35.8619726562732,2026-07-12,0.2927,0.2393,0.2927,0.2393
37315,34.39325721931006,36.02595912617747,2026-07-06,0.2812,0.2547,0.2812,0.2547
37315,34.39325721931006,36.02595912617747,2026-07-07,0.2812,0.2547,0.2812,0.2547
37315,34.39325721931006,36.02595912617747,2026-07-08,0.2812,0.2547,0.3245,0.2547
37315,34.39325721931006,36.02595912617747,2026-07-09,0.2812,0.2547,0.3028,0.2547
37315,34.39325721931006,36.02595912617747,2026-07-10,0.2704,0.2449,0.2812,0.2449
37315,34.39325721931006,36.02595912617747,2026-07-11,0.2704,0.2449,0.2812,0.2449
37315,34.39325721931006,36.02595912617747,2026-07-12,0.2704,0.2449,0.2704,0.2449
37331,34.398322786127196,36.03733932813962,2026-07-06,0.3084,0.2479,0.3084,0.2479
37331,34.398322786127196,36.03733932813962,2026-07-07,0.3084,0.2479,0.3084,0.2479
37331,34.398322786127196,36.03733932813962,2026-07-08,0.3084,0.2479,0.3558,0.2479
37331,34.398322786127196,36.03733932813962,2026-07-09,0.3084,0.2479,0.3321,0.2479
37331,34.398322786127196,36.03733932813962,2026-07-10,0.2965,0.2384,0.3084,0.2384
37331,34.398322786127196,36.03733932813962,2026-07-11,0.2965,0.2384,0.3084,0.2384
37331,34.398322786127196,36.03733932813962,2026-07-12,0.2965,0.2384,0.2965,0.2384
37385,34.376410598561996,36.14041579684334,2026-07-06,0.2941,0.2515,0.2941,0.2515
37385,34.376410598561996,36.14041579684334,2026-07-07,0.2941,0.2515,0.2941,0.2515
37385,34.376410598561996,36.14041579684334,2026-07-08,0.2941,0.2515,0.3394,0.2515
37385,34.376410598561996,36.14041579684334,2026-07-09,0.2941,0.2515,0.3167,0.2515
37385,34.376410598561996,36.14041579684334,2026-07-10,0.2828,0.2418,0.2941,0.2418
37385,34.376410598561996,36.14041579684334,2026-07-11,0.2828,0.2418,0.2941,0.2418
37385,34.376410598561996,36.14041579684334,2026-07-12,0.2828,0.2418,0.2828,0.2418
37353,34.39762273961792,36.031482125102336,2026-07-06,0.2879,0.253,0.2879,0.253
37353,34.39762273961792,36.031482125102336,2026-07-07,0.2879,0.253,0.2879,0.253
37353,34.39762273961792,36.031482125102336,2026-07-08,0.2879,0.253,0.3322,0.253
37353,34.39762273961792,36.031482125102336,2026-07-09,0.2879,0.253,0.3101,0.253
37353,34.39762273961792,36.031482125102336,2026-07-10,0.2769,0.2433,0.2879,0.2433
37353,34.39762273961792,36.031482125102336,2026-07-11,0.2769,0.2433,0.2879,0.2433
37353,34.39762273961792,36.031482125102336,2026-07-12,0.2769,0.2433,0.2769,0.2433
53257,34.32189172061855,36.517773434924194,2026-07-06,0.2363,0.2659,0.2363,0.2659
53257,34.32189172061855,36.517773434924194,2026-07-07,0.2363,0.2659,0.2363,0.2659
53257,34.32189172061855,36.517773434924194,2026-07-08,0.2363,0.2659,0.2727,0.2659
53257,34.32189172061855,36.517773434924194,2026-07-09,0.2363,0.2659,0.2545,0.2659
53257,34.32189172061855,36.517773434924194,2026-07-10,0.2273,0.2557,0.2363,0.2557
53257,34.32189172061855,36.517773434924194,2026-07-11,0.2273,0.2557,0.2363,0.2557
53257,34.32189172061855,36.517773434924194,2026-07-12,0.2273,0.2557,0.2273,0.2557
33125,34.38624389960052,35.89034743636698,2026-07-06,0.3205,0.2449,0.3205,0.2449
33125,34.38624389960052,35.89034743636698,2026-07-07,0.3205,0.2449,0.3205,0.2449
33125,34.38624389960052,35.89034743636698,2026-07-08,0.3205,0.2449,0.3698,0.2449
33125,34.38624389960052,35.89034743636698,2026-07-09,0.3205,0.2449,0.3451,0.2449
33125,34.38624389960052,35.89034743636698,2026-07-10,0.3081,0.2355,0.3205,0.2355
33125,34.38624389960052,35.89034743636698,2026-07-11,0.3081,0.2355,0.3205,0.2355
33125,34.38624389960052,35.89034743636698,2026-07-12,0.3081,0.2355,0.3081,0.2355
25141,34.02355623102862,35.62692078957105,2026-07-06,0.3156,0.2461,0.3156,0.2461
25141,34.02355623102862,35.62692078957105,2026-07-07,0.3156,0.2461,0.3156,0.2461
25141,34.02355623102862,35.62692078957105,2026-07-08,0.3156,0.2461,0.3642,0.2461
25141,34.02355623102862,35.62692078957105,2026-07-09,0.3156,0.2461,0.3399,0.2461
25141,34.02355623102862,35.62692078957105,2026-07-10,0.3035,0.2366,0.3156,0.2366
25141,34.02355623102862,35.62692078957105,2026-07-11,0.3035,0.2366,0.3156,0.2366
25141,34.02355623102862,35.62692078957105,2026-07-12,0.3035,0.2366,0.3035,0.2366
25391,34.01525143795367,35.711063144095235,2026-07-06,0.3046,0.2488,0.3046,0.2488
25391,34.01525143795367,35.711063144095235,2026-07-07,0.3046,0.2488,0.3046,0.2488
25391,34.01525143795367,35.711063144095235,2026-07-08,0.3046,0.2488,0.3515,0.2488
25391,34.01525143795367,35.711063144095235,2026-07-09,0.3046,0.2488,0.3281,0.2488
25391,34.01525143795367,35.711063144095235,2026-07-10,0.2929,0.2393,0.3046,0.2393
25391,34.01525143795367,35.711063144095235,2026-07-11,0.2929,0.2393,0.3046,0.2393
25391,34.01525143795367,35.711063144095235,2026-07-12,0.2929,0.2393,0.2929,0.2393
52261,33.73831575041296,35.84460120072652,2026-07-06,0.2572,0.2607,0.2572,0.2607
52261,33.73831575041296,35.84460120072652,2026-07-07,0.2572,0.2607,0.2572,0.2607
52261,33.73831575041296,35.84460120072652,2026-07-08,0.2572,0.2607,0.2968,0.2607
52261,33.73831575041296,35.84460120072652,2026-07-09,0.2572,0.2607,0.277,0.2607
52261,33.73831575041296,35.84460120072652,2026-07-10,0.2473,0.2507,0.2572,0.2507
52261,33.73831575041296,35.84460120072652,2026-07-11,0.2473,0.2507,0.2572,0.2507
52261,33.73831575041296,35.84460120072652,2026-07-12,0.2473,0.2507,0.2473,0.2507
23002,33.729201842249786,35.67591014028977,2026-07-06,0.2138,0.2715,0.2138,0.2715
23002,33.729201842249786,35.67591014028977,2026-07-07,0.2138,0.2715,0.2138,0.2715
23002,33.729201842249786,35.67591014028977,2026-07-08,0.2138,0.2715,0.2467,0.2715
23002,33.729201842249786,35.67591014028977,2026-07-09,0.2138,0.2715,0.2303,0.2715
23002,33.729201842249786,35.67591014028977,2026-07-10,0.2056,0.2611,0.2138,0.2611
23002,33.729201842249786,35.67591014028977,2026-07-11,0.2056,0.2611,0.2138,0.2611
23002,33.729201842249786,35.67591014028977,2026-07-12,0.2056,0.2611,0.2056,0.2611
52257,33.72625620736433,35.84689264085689,2026-07-06,0.2086,0.2728,0.2086,0.2728
52257,33.72625620736433,35.84689264085689,2026-07-07,0.2086,0.2728,0.2086,0.2728
52257,33.72625620736433,35.84689264085689,2026-07-08,0.2086,0.2728,0.2407,0.2728
52257,33.72625620736433,35.84689264085689,2026-07-09,0.2086,0.2728,0.2247,0.2728
52257,33.72625620736433,35.84689264085689,2026-07-10,0.2006,0.2624,0.2086,0.2624
52257,33.72625620736433,35.84689264085689,2026-07-11,0.2006,0.2624,0.2086,0.2624
52257,33.72625620736433,35.84689264085689,2026-07-12,0.2006,0.2624,0.2006,0.2624
52181,33.705931904813696,35.81457192603555,2026-07-06,0.2308,0.2673,0.2308,0.2673
52181,33.705931904813696,35.81457192603555,2026-07-07,0.2308,0.2673,0.2308,0.2673
52181,33.705931904813696,35.81457192603555,2026-07-08,0.2308,0.2673,0.2663,0.2673
52181,33.705931904813696,35.81457192603555,2026-07-09,0.2308,0.2673,0.2485,0.2673
52181,33.705931904813696,35.81457192603555,2026-07-10,0.2219,0.257,0.2308,0.257
52181,33.705931904813696,35.81457192603555,2026-07-11,0.2219,0.257,0.2308,0.257
52181,33.705931904813696,35.81457192603555,2026-07-12,0.2219,0.257,0.2219,0.257
24373,33.727856517525126,35.561129711548034,2026-07-06,0.2233,0.2692,0.2233,0.2692
24373,33.727856517525126,35.561129711548034,2026-07-07,0.2233,0.2692,0.2233,0.2692
24373,33.727856517525126,35.561129711548034,2026-07-08,0.2233,0.2692,0.2576,0.2692
24373,33.727856517525126,35.561129711548034,2026-07-09,0.2233,0.2692,0.2404,0.2692
24373,33.727856517525126,35.561129711548034,2026-07-10,0.2147,0.2588,0.2233,0.2588
24373,33.727856517525126,35.561129711548034,2026-07-11,0.2147,0.2588,0.2233,0.2588
24373,33.727856517525126,35.561129711548034,2026-07-12,0.2147,0.2588,0.2147,0.2588
23003,33.72495447259346,35.56404864170503,2026-07-06,0.285,0.2538,0.285,0.2538
23003,33.72495447259346,35.56404864170503,2026-07-07,0.285,0.2538,0.285,0.2538
23003,33.72495447259346,35.56404864170503,2026-07-08,0.285,0.2538,0.3288,0.2538
23003,33.72495447259346,35.56404864170503,2026-07-09,0.285,0.2538,0.3069,0.2538
23003,33.72495447259346,35.56404864170503,2026-07-10,0.274,0.244,0.285,0.244
23003,33.72495447259346,35.56404864170503,2026-07-11,0.274,0.244,0.285,0.244
23003,33.72495447259346,35.56404864170503,2026-07-12,0.274,0.244,0.274,0.244
23425,33.719237866548674,35.573508362909585,2026-07-06,0.2924,0.2519,0.2924,0.2519
23425,33.719237866548674,35.573508362909585,2026-07-07,0.2924,0.2519,0.2924,0.2519
23425,33.719237866548674,35.573508362909585,2026-07-08,0.2924,0.2519,0.3373,0.2519
23425,33.719237866548674,35.573508362909585,2026-07-09,0.2924,0.2519,0.3148,0.2519
23425,33.719237866548674,35.573508362909585,2026-07-10,0.2811,0.2422,0.2924,0.2422
23425,33.719237866548674,35.573508362909585,2026-07-11,0.2811,0.2422,0.2924,0.2422
23425,33.719237866548674,35.573508362909585,2026-07-12,0.2811,0.2422,0.2811,0.2422
24009,33.72239286212362,35.55492329981027,2026-07-06,0.2406,0.2649,0.2406,0.2649
24009,33.72239286212362,35.55492329981027,2026-07-07,0.2406,0.2649,0.2406,0.2649
24009,33.72239286212362,35.55492329981027,2026-07-08,0.2406,0.2649,0.2776,0.2649
24009,33.72239286212362,35.55492329981027,2026-07-09,0.2406,0.2649,0.2591,0.2649
24009,33.72239286212362,35.55492329981027,2026-07-10,0.2313,0.2547,0.2406,0.2547
24009,33.72239286212362,35.55492329981027,2026-07-11,0.2313,0.2547,0.2406,0.2547
24009,33.72239286212362,35.55492329981027,2026-07-12,0.2313,0.2547,0.2313,0.2547
23427,33.71876414925798,35.590926430463234,2026-07-06,0.2416,0.2646,0.2416,0.2646
23427,33.71876414925798,35.590926430463234,2026-07-07,0.2416,0.2646,0.2416,0.2646
23427,33.71876414925798,35.590926430463234,2026-07-08,0.2416,0.2646,0.2788,0.2646
23427,33.71876414925798,35.590926430463234,2026-07-09,0.2416,0.2646,0.2602,0.2646
23427,33.71876414925798,35.590926430463234,2026-07-10,0.2323,0.2544,0.2416,0.2544
23427,33.71876414925798,35.590926430463234,2026-07-11,0.2323,0.2544,0.2416,0.2544
23427,33.71876414925798,35.590926430463234,2026-07-12,0.2323,0.2544,0.2323,0.2544
23467,33.71365760922853,35.70459111428666,2026-07-06,0.2505,0.2624,0.2505,0.2624
23467,33.71365760922853,35.70459111428666,2026-07-07,0.2505,0.2624,0.2505,0.2624
23467,33.71365760922853,35.70459111428666,2026-07-08,0.2505,0.2624,0.289,0.2624
23467,33.71365760922853,35.70459111428666,2026-07-09,0.2505,0.2624,0.2697,0.2624
23467,33.71365760922853,35.70459111428666,2026-07-10,0.2408,0.2523,0.2505,0.2523
23467,33.71365760922853,35.70459111428666,2026-07-11,0.2408,0.2523,0.2505,0.2523
23467,33.71365760922853,35.70459111428666,2026-07-12,0.2408,0.2523,0.2408,0.2523
52247,33.70871649245494,35.83080353716378,2026-07-06,0.2078,0.2731,0.2078,0.2731
52247,33.70871649245494,35.83080353716378,2026-07-07,0.2078,0.2731,0.2078,0.2731
52247,33.70871649245494,35.83080353716378,2026-07-08,0.2078,0.2731,0.2397,0.2731
52247,33.70871649245494,35.83080353716378,2026-07-09,0.2078,0.2731,0.2238,0.2731
52247,33.70871649245494,35.83080353716378,2026-07-10,0.1998,0.2626,0.2078,0.2626
52247,33.70871649245494,35.83080353716378,2026-07-11,0.1998,0.2626,0.2078,0.2626
52247,33.70871649245494,35.83080353716378,2026-07-12,0.1998,0.2626,0.1998,0.2626
23443,33.71449008967993,35.6247282274007,2026-07-06,0.2957,0.2511,0.2957,0.2511
23443,33.71449008967993,35.6247282274007,2026-07-07,0.2957,0.2511,0.2957,0.2511
23443,33.71449008967993,35.6247282274007,2026-07-08,0.2957,0.2511,0.3412,0.2511
23443,33.71449008967993,35.6247282274007,2026-07-09,0.2957,0.2511,0.3184,0.2511
23443,33.71449008967993,35.6247282274007,2026-07-10,0.2843,0.2414,0.2957,0.2414
23443,33.71449008967993,35.6247282274007,2026-07-11,0.2843,0.2414,0.2957,0.2414
23443,33.71449008967993,35.6247282274007,2026-07-12,0.2843,0.2414,0.2843,0.2414
23415,33.710027307424426,35.56634328247762,2026-07-06,0.283,0.2542,0.283,0.2542
23415,33.710027307424426,35.56634328247762,2026-07-07,0.283,0.2542,0.283,0.2542
23415,33.710027307424426,35.56634328247762,2026-07-08,0.283,0.2542,0.3266,0.2542
23415,33.710027307424426,35.56634328247762,2026-07-09,0.283,0.2542,0.3048,0.2542
23415,33.710027307424426,35.56634328247762,2026-07-10,0.2721,0.2445,0.283,0.2445
23415,33.710027307424426,35.56634328247762,2026-07-11,0.2721,0.2445,0.283,0.2445
23415,33.710027307424426,35.56634328247762,2026-07-12,0.2721,0.2445,0.2721,0.2445
23431,33.706874035288955,35.60476857481144,2026-07-06,0.2954,0.2511,0.2954,0.2511
23431,33.706874035288955,35.60476857481144,2026-07-07,0.2954,0.2511,0.2954,0.2511
23431,33.706874035288955,35.60476857481144,2026-07-08,0.2954,0.2511,0.3409,0.2511
23431,33.706874035288955,35.60476857481144,2026-07-09,0.2954,0.2511,0.3181,0.2511
23431,33.706874035288955,35.60476857481144,2026-07-10,0.284,0.2415,0.2954,0.2415
23431,33.706874035288955,35.60476857481144,2026-07-11,0.284,0.2415,0.2954,0.2415
23431,33.706874035288955,35.60476857481144,2026-07-12,0.284,0.2415,0.284,0.2415
33127,34.38500686153719,35.880176753023946,2026-07-06,0.2635,0.2591,0.2635,0.2591
33127,34.38500686153719,35.880176753023946,2026-07-07,0.2635,0.2591,0.2635,0.2591
33127,34.38500686153719,35.880176753023946,2026-07-08,0.2635,0.2591,0.3041,0.2591
33127,34.38500686153719,35.880176753023946,2026-07-09,0.2635,0.2591,0.2838,0.2591
33127,34.38500686153719,35.880176753023946,2026-07-10,0.2534,0.2492,0.2635,0.2492
33127,34.38500686153719,35.880176753023946,2026-07-11,0.2534,0.2492,0.2635,0.2492
33127,34.38500686153719,35.880176753023946,2026-07-12,0.2534,0.2492,0.2534,0.2492
37314,34.38382867636248,35.99926261592328,2026-07-06,0.3122,0.2469,0.3122,0.2469
37314,34.38382867636248,35.99926261592328,2026-07-07,0.3122,0.2469,0.3122,0.2469
37314,34.38382867636248,35.99926261592328,2026-07-08,0.3122,0.2469,0.3602,0.2469
37314,34.38382867636248,35.99926261592328,2026-07-09,0.3122,0.2469,0.3362,0.2469
37314,34.38382867636248,35.99926261592328,2026-07-10,0.3002,0.2374,0.3122,0.2374
37314,34.38382867636248,35.99926261592328,2026-07-11,0.3002,0.2374,0.3122,0.2374
37314,34.38382867636248,35.99926261592328,2026-07-12,0.3002,0.2374,0.3002,0.2374
33131,34.37777106060747,35.91768837535496,2026-07-06,0.2392,0.2652,0.2392,0.2652
33131,34.37777106060747,35.91768837535496,2026-07-07,0.2392,0.2652,0.2392,0.2652
33131,34.37777106060747,35.91768837535496,2026-07-08,0.2392,0.2652,0.2759,0.2652
33131,34.37777106060747,35.91768837535496,2026-07-09,0.2392,0.2652,0.2575,0.2652
33131,34.37777106060747,35.91768837535496,2026-07-10,0.23,0.255,0.2392,0.255
33131,34.37777106060747,35.91768837535496,2026-07-11,0.23,0.255,0.2392,0.255
33131,34.37777106060747,35.91768837535496,2026-07-12,0.23,0.255,0.23,0.255
32183,34.37258390982604,35.75818214107491,2026-07-06,0.3033,0.2492,0.3033,0.2492
32183,34.37258390982604,35.75818214107491,2026-07-07,0.3033,0.2492,0.3033,0.2492
32183,34.37258390982604,35.75818214107491,2026-07-08,0.3033,0.2492,0.3499,0.2492
